	logFC
Ccdc82	-0.05332750599937864
Zmym5	-0.05339734384551681
Rnf31	-0.05354575123879544
Mcm4	-0.05355711963435291
Ndufaf5	-0.05356601102068499
Ran	-0.05367084797949563
Nkiras2	-0.053746232712915114
Nktr	-0.053912808070869886
Ecscr	-0.05394964095693524
Cachd1	-0.05395012651567659
Ccm2l	-0.05400841386026465
Gpr173	-0.05403236399293815
Itgb3bp	-0.05403276266816279
Itpripl1	-0.054143863244893356
Zfp277	-0.05423470655042121
Rps21	-0.05426771162336724
Xylt2	-0.054371103982597785
Zxdb	-0.05451586851119483
Dpp9	-0.05452484104801317
Ndufa3	-0.054560195436145015
Mad2l1bp	-0.05465705100771044
Cnn3	-0.05467117234938804
Akr1a1	-0.054749616905741504
D230025D16Rik	-0.05493003945425719
Usp39	-0.054996980680063506
Camk2g	-0.054997416658565175
Metap1	-0.05515048361786782
Alkbh6	-0.055156762516938206
Dzip3	-0.055292497577359476
Ost4	-0.05532588818499962
Sptlc2	-0.0553689950440521
Armc10	-0.05538905436049241
Ptp4a1	-0.055572470676870024
Anapc4	-0.05558870982828431
Banf1	-0.055748626626677386
Ppil2	-0.05575900284563583
Gm4944	-0.055788773407270606
Ndufs1	-0.05583160384856743
Fcf1	-0.05585913311497577
Lzts3	-0.05586893710940791
Tada2a	-0.055873029349197044
Rars2	-0.05593503094400665
Hnrnpa2b1	-0.05597847308820781
Bdp1	-0.05602227428842909
Snx2	-0.056079598024757156
Gbe1	-0.05610321527247483
Prkag1	-0.0561185958649078
Loxl2	-0.05615302850705988
Prdx6	-0.05619567169827142
Tpi1	-0.056200085935633526
Zscan25	-0.056208069947885554
Mpzl3	-0.05620823484865778
Gtf2f1	-0.05625574596785285
Mapk12	-0.05627505919718018
Inca1	-0.056276705238249625
Usp33	-0.05628344842076248
Clk3	-0.05632666544003938
Rnf41	-0.05633284543005743
Rab5b	-0.05633441819437682
Rcn2	-0.05639867728965245
Eef1a1	-0.05640998408276242
Nipbl	-0.056486861838417037
Klc2	-0.05650539080630646
Zfp954	-0.05650868166353276
Oma1	-0.05652972838049872
Tspyl4	-0.056536192351539345
Rps15a	-0.056618716011849375
Aimp2	-0.056709167966722325
Dph5	-0.0567669295396038
Rbm3	-0.056815565302079894
Rbm8a	-0.05684291481006995
Casp8ap2	-0.056891842607806366
Knop1	-0.056898130470636465
Srp9	-0.05690295534345232
Zrsr2	-0.05693112244585545
Fes	-0.056941098057930704
Stk4	-0.05694439583582663
Peo1	-0.056957507521034186
Poc1b	-0.056996262091605805
Wars2	-0.05701783558109624
Eif3a	-0.05711732690814984
Cd3eap	-0.0571627201584892
Klhl25	-0.05717494542838728
Gata3	-0.057234154600677246
Arhgap12	-0.057282086853713866
Zfp850	-0.057306112744910466
Zfp53	-0.057424950289442785
Sft2d3	-0.05742500814089109
Zfp27	-0.05742588366512591
Hnrnpr	-0.05745842037086741
Snora64	-0.057518815111529495
Mfsd2b	-0.05752223309785764
Capns1	-0.057709062820053815
Ino80b	-0.05785387681171474
Mfn2	-0.057859905851970705
Srsf10	-0.05788173573383517
Uck1	-0.05788939072370751
C130046K22Rik	-0.05789656649335859
Ptprk	-0.057961952510780124
Ash2l	-0.05799196743416454
Srcrb4d	-0.058138038608692516
Gon4l	-0.05814617652487588
Lsm2	-0.05816514046899633
Rab7l1	-0.0581844459428502
Zfp106	-0.05818836796631711
Rfc4	-0.05819610840489877
Antxr2	-0.05820224816224816
Suv39h1	-0.05822196283858115
Klhl21	-0.05826523420275292
Cox8a	-0.058269855606658774
Stxbp3a	-0.058298123417862856
Orc5	-0.05832909845617919
Ythdf1	-0.058333367158666674
Mta1	-0.05833420846277366
Pdcd4	-0.058340370024051035
Zfp248	-0.0583528063584023
Socs2	-0.05844299497644907
Zfp68	-0.05845552637231592
Fchsd2	-0.058519076585746295
1810013L24Rik	-0.05858213935245938
Slfn10-ps	-0.05859433993454287
Ints6	-0.05862195416612798
Commd3	-0.0586876796503993
Chp1	-0.0587242317958797
Slc12a2	-0.0587341400942674
Eif3h	-0.05873416443276157
2810474O19Rik	-0.058772461099832425
Lin9	-0.05879650218229789
Plrg1	-0.05882010120429906
Dolpp1	-0.05882166602221347
Hsp90b1	-0.05885414744604181
Cops5	-0.058867906047593205
Ptpn4	-0.058889368017760964
Spg11	-0.05890334461019861
Banp	-0.058933130119795354
Zfp609	-0.058949894351671785
Trim16	-0.05902037650833427
2310035C23Rik	-0.059045786944451534
Apopt1	-0.059077004471057765
Haus4	-0.05909979648370047
Fendrr	-0.05910252739599338
Aff4	-0.05912987725996686
Orai3	-0.059137561899194946
Gadd45gip1	-0.05935018052344722
Crlf3	-0.05941890904668441
Leprot	-0.05944940864986951
Pofut1	-0.05954313164825094
Fam65a	-0.059545438798269484
Gbp6	-0.059585070695832736
Mogs	-0.05959039731751609
Wsb2	-0.0596765166986251
Thap4	-0.059704430618501114
Ubn2	-0.05973416537449425
Nkrf	-0.05973633924739275
Skiv2l2	-0.059760364255752554
Ckap5	-0.059785186089260346
Cul1	-0.05978682684008422
Pigg	-0.059911412474156496
Prpf3	-0.060012897967308916
Faf2	-0.060015273093347324
Fubp3	-0.06001554542349776
Rabep1	-0.06008204299420191
Klhdc10	-0.06013490469337464
Mcmbp	-0.06016969775497207
Ube2z	-0.06017394256339548
Dnmt1	-0.060179253166509385
Ccdc167	-0.06023788653716414
Fam50a	-0.06026753029500328
Zbtb25	-0.06035026156069124
Sp4	-0.06039664322661864
Trnau1ap	-0.060514764482650175
Rnf44	-0.06052626408477029
Iscu	-0.060608820790464146
Bub3	-0.060609325405978715
Ift80	-0.06067653142533481
Itfg2	-0.06070895084062786
Trit1	-0.06076520897680512
Fstl1	-0.060782948459944995
Pdf	-0.06080222843362169
Hspa8	-0.06080897762058798
Ndufb3	-0.06081276140009916
Mki67	-0.060901723709419604
Samd10	-0.061001993908132324
Hdac7	-0.061123117138329214
Ppp1r13l	-0.06113453144448882
Gxylt1	-0.06113993884537136
Fam212b	-0.061206792130820226
Myzap	-0.061235528187671716
Ddb1	-0.06124120744174476
Optn	-0.06128155003981457
4921531C22Rik	-0.061404448105230235
Nop56	-0.061409513474563665
Snord16a	-0.061409643615246444
4930404N11Rik	-0.061412533533450095
Mir130c	-0.06141477269936063
Atp5s	-0.06141524462217274
Tomm20	-0.06152034602285728
Gm19557	-0.06156267648306542
Setdb1	-0.061575654458296464
Blvra	-0.06169910302475262
Wdr5	-0.06171559526454546
Smim12	-0.061779803115056944
Ube2h	-0.06181741339760174
Pom121	-0.06182053521274769
Rnf25	-0.061824721925074204
Atpif1	-0.0619073474160934
Vasp	-0.06204960411231506
Ccnc	-0.06210671164743759
Smad7	-0.06219133170335575
Naa30	-0.062279657694727174
Slc7a14	-0.06238482437684725
Ncf2	-0.06245844866802099
Uspl1	-0.062498843455877556
Pafah1b2	-0.062530212155641
Actr2	-0.06267011028813975
Gphn	-0.0626782876951166
Edn1	-0.06278304098901087
Tead2	-0.06281963396653426
Ctnnd1	-0.06282512072474147
Dclk2	-0.06284110597237806
Gtpbp10	-0.06284292580932088
Tjp2	-0.06285306768781139
Atg3	-0.06286043175173513
Anxa7	-0.06292692165708803
Shoc2	-0.06298526776297714
Mlf1	-0.06299991073309007
Tdrd7	-0.06303955647236721
Zfp12	-0.06311999520706903
Cct5	-0.06319643657124274
Ssr2	-0.0632193303569031
Ccdc50	-0.06341422509088354
Fto	-0.06344994626667715
Mapkap1	-0.06345562928889188
Rbm26	-0.06356848524447271
Upf3a	-0.06365188476273913
Rps9	-0.06366231601051994
Ascc1	-0.06367592696564542
Bcl2l2	-0.06367719265217903
Prrg3	-0.06372655437972186
Psma4	-0.06376875610727846
Gsta4	-0.06377556195550803
Kbtbd4	-0.06377665941760659
Wdr48	-0.06386781119659685
Dbndd1	-0.06389210107080182
Aldh6a1	-0.06389250014314833
Gadd45g	-0.06394574826965918
Vps26a	-0.06399484469009795
Rbm7	-0.0640035377440364
B630005N14Rik	-0.06406556461743852
Dnajc15	-0.06406974987130232
Narg2	-0.06408703672557776
Zmynd19	-0.06420646795645708
Tmtc3	-0.06420681121653085
Tinagl1	-0.0642660384239968
Zfp207	-0.06432341320455225
Ppp1r8	-0.06434020205607963
Pafah1b1	-0.0643679540921988
Rbbp6	-0.06442520096849681
Recql5	-0.06443417452182112
Mrpl1	-0.06445184152483158
Ssr4	-0.06448263004165466
Asb7	-0.06455311265025694
Egln3	-0.06456888712295171
Mtfr1l	-0.06457361453873203
Mkrn2	-0.06463227529758427
Tbc1d15	-0.06469907608247097
Trim45	-0.06471375819099971
Dpysl3	-0.06473102341784054
Mfng	-0.06474107791117631
Mrps10	-0.06484269648871945
Mrpl53	-0.06485603146051773
Necap2	-0.06493015848301734
Atf7	-0.06499307902870795
Ect2	-0.06506384139370165
Prpf38b	-0.06507499950696106
Ddx20	-0.06508306900662145
Atp5g3	-0.06511885882753092
Ict1	-0.06529066623308016
Irf2bp1	-0.06534221100557898
Hist1h1c	-0.06537063459234231
Fbxo34	-0.06540339986028397
Prelid1	-0.06540765768670923
Tnip2	-0.06543832366199083
Dcun1d1	-0.06553105990646928
Nceh1	-0.06554930624844202
Sri	-0.06556984463790871
Sesn1	-0.06557104423879413
Tsen15	-0.06559315030489411
Rbm18	-0.06569351593459911
Arrdc4	-0.0657348696019356
Schip1	-0.06574415328992754
Galm	-0.0657758640252717
Fgf18	-0.06579172217027421
Mettl23	-0.06579203609430415
Tamm41	-0.06583911403997145
Sharpin	-0.06594291575629228
2810428I15Rik	-0.06598108135312718
Uvrag	-0.06600869252745441
Esco1	-0.06611740801182733
Pdha1	-0.06620893305954725
Zc3hav1	-0.06621719253240138
Erlin2	-0.06633242376136231
Prrg2	-0.06633774275812136
Otud7b	-0.06639550157041023
Chmp3	-0.06639814513546592
Rbm12	-0.06640047897222462
Bod1	-0.06641042983394509
Hccs	-0.06642140043118484
Fam174a	-0.06648982069346862
Pml	-0.06657271014670128
Eif1ax	-0.0665863665823397
Cpsf7	-0.06661077215934681
Ctbs	-0.06662264396579742
Otud5	-0.06662583572712584
Dctn2	-0.06668054050880598
Mtpap	-0.06674647097165634
Snx17	-0.0667722879168337
Jun	-0.06681328222374024
Smim20	-0.06684145549073177
Rad9a	-0.06686953413028467
Rps11	-0.06688026164030775
Dhx33	-0.06696535404840655
Rnaset2b	-0.06697236130855222
Cml1	-0.0669724385962009
Ncoa2	-0.06703907935039977
Inppl1	-0.0671343934962006
Frmd8	-0.06729916629638989
Irf1	-0.06734503612363843
Tmem136	-0.06737018461889062
Ctdsp1	-0.06748097417919917
Raly	-0.06750838565274679
Mbd5	-0.067550163740875
Zfp329	-0.06759366430001582
4921524J17Rik	-0.06770600798309036
Mier3	-0.06781264408947028
Echdc3	-0.06784069477334508
Clip1	-0.06784144260322253
Ppp2r2d	-0.06787691982330268
Dr1	-0.06801388377386915
Stat1	-0.06807879863641281
Ahsa1	-0.06820444725919811
Fmr1	-0.06822176662694013
Uty	-0.06846781646234014
Tmem234	-0.06846883698613965
Rab14	-0.06852066821066032
Tomm22	-0.06857810310827663
Ssbp1	-0.06858577994281681
Kctd1	-0.06872677124451196
Nkx6-2	-0.0687506095415508
Trim39	-0.06888480140753267
Abhd12	-0.06890803014716979
Gdpd5	-0.06896639103699242
Gm20735	-0.06901766711500909
Crct1	-0.06902542035187498
Dnd1	-0.069027082625814
Hnrnph3	-0.06907244664847861
Wdr37	-0.0691258310835862
Jkamp	-0.06917358528160171
0610009B22Rik	-0.06928057274958806
Ndnl2	-0.06933835101257607
Crot	-0.06936731175286351
Plac8	-0.06937321925094578
Urgcp	-0.06940384502670105
Ythdc2	-0.06951758718518306
Zfp60	-0.06957807685338481
Arrdc1	-0.0696676419935933
Cox19	-0.0697135795251823
Bbs2	-0.06973241084310147
Papd5	-0.06976379747211153
Zfp9	-0.06978599898081043
Mcts2	-0.06980035550598646
Zfp830	-0.0699115099652682
Tpd52l2	-0.06991398052324828
Thoc1	-0.06993439365680894
Aplf	-0.06994400681965172
Lpgat1	-0.06994961003730948
Fblim1	-0.07003516070926677
Adam1a	-0.07009603138243786
Rassf1	-0.07024898077026034
Ino80e	-0.07025476917328202
Zdhhc6	-0.07031961401213477
Tcf19	-0.07046153461915489
Cct6a	-0.07046717834089308
Trim41	-0.07047710870608069
D6Wsu163e	-0.07049375760285012
Jmy	-0.07049598032161275
Chrnb1	-0.07050817503105804
Plcb3	-0.07078969891322165
Ppp1r16a	-0.07083028564552861
Atp9b	-0.07087680721378872
Phax	-0.07100159718139865
Dyrk1a	-0.07103757515254344
Tmem127	-0.07106423094320193
Bmi1	-0.07107623518000955
Fam175b	-0.07108582150842323
Anapc5	-0.07116760763365976
Alg8	-0.07122266697951904
Unk	-0.0713649103783846
Npepps	-0.07139881619230024
Ndufaf1	-0.07141211912812329
Gemin7	-0.07165001830102465
Psmb3	-0.07168535792808381
Trnt1	-0.07170393910192732
Slc25a36	-0.07173497903557739
Tspan17	-0.0717864765154494
Wdr24	-0.07194430881774194
Cryzl1	-0.07194763874570852
Ndufb7	-0.07204466264803368
Oxsr1	-0.07215466310346094
Ptpn6	-0.0722203405119087
Pde10a	-0.07232548439615327
Srpr	-0.07236835358343344
Fus	-0.07237781461161646
Klhdc1	-0.07240624531518468
Gm6793	-0.07249433460443708
Eif1b	-0.07253951940689843
Zfp644	-0.07261722502153921
Rpa1	-0.07265858074448582
Ifit2	-0.0728430424152679
Slc45a4	-0.07286778962703974
Dus1l	-0.07289971261746997
Nus1	-0.07290856098924163
Ndst1	-0.07291097557612365
Nr6a1	-0.0730242921645177
Rab26os	-0.07305787314064928
Slc3a2	-0.07307081772850597
Wdhd1	-0.07307557599582368
9430016H08Rik	-0.07307608314459493
Zfp148	-0.07319381231234366
Nbn	-0.0731966005387166
Tpm1	-0.0732308554355377
Proser1	-0.07323376986889438
Kif2a	-0.0732521183489005
Gm14137	-0.07325494967351133
Tasp1	-0.07334171831875173
Ankrd50	-0.07338862403926544
Lpxn	-0.07348563822856537
D17Ertd648e	-0.07348575961292353
AI464131	-0.07348651775024033
Rbm39	-0.07357772913992493
Stk11	-0.07361926045287265
Creb3	-0.07363939332952056
Rai1	-0.07365121205336742
Pla2g15	-0.07389212085477385
Fam73b	-0.07390956347008283
Paxbp1	-0.07397304486241452
Psmb6	-0.07405433019044841
Rpp40	-0.07405906300604985
Pvrl2	-0.07407184079678035
Pnkd	-0.07410178800643431
Gnal	-0.07410653632454786
Gm996	-0.0741654083368554
Exosc7	-0.0742292542815907
Tmem243	-0.07423777970411277
Btbd1	-0.0743070164130377
Nap1l4	-0.07435015678250163
Ric8	-0.07437330305165174
Usp15	-0.07440885653496832
Sh3bp2	-0.07456716365318472
Senp5	-0.07466218194104704
Taf1a	-0.0747579260902699
Dnaja1	-0.07482201233537115
Chmp1b	-0.07486567124898244
Rrp8	-0.0750367163562741
Cdc23	-0.07505702179717046
Apeh	-0.07508112004430538
2610008E11Rik	-0.07512503584434256
Sltm	-0.07518085990531456
Mta2	-0.07525006860858599
Mutyh	-0.07530601861257756
Dnajc13	-0.07530993874699483
Ykt6	-0.07541104829676717
Hspa9	-0.0755566400722541
Fignl1	-0.07560312726792144
Psmb1	-0.07561881475377431
Mrpl15	-0.07563923082666957
Alkbh3	-0.07568168228739086
Hbs1l	-0.07573467720642217
Isg20	-0.07575989101500713
Mlf2	-0.0757681098489406
Erg	-0.07577782343246893
Trim35	-0.07583199371374072
Smg5	-0.0758418512847173
Car2	-0.07590914730529688
Rbmxl1	-0.075956958020002
Hrct1	-0.07595951272419281
Erlec1	-0.0760084941384476
Chmp2b	-0.0760250952024778
Rpl28	-0.07603793278878017
Hdac4	-0.076038298223905
Phf20	-0.07611172282517303
Psma2	-0.07620286101184448
Krtcap2	-0.07620731400467046
Gstz1	-0.07627365708484754
Snap29	-0.07633859422258422
Arhgap31	-0.07634005802272809
2700029M09Rik	-0.0763664539851905
Mxd3	-0.07637744066479916
LOC101669761	-0.076414647604043
Ddx55	-0.07647235875240722
Gid8	-0.07648738405310142
Fyn	-0.07648779990568935
Pls3	-0.07660039132263285
Smek2	-0.07660267091098188
Sec61a2	-0.07665419967281249
Cpd	-0.076705790472718
Mettl14	-0.0767422819558692
Sugp1	-0.07677624663076547
Ankra2	-0.0768441707738199
Spag9	-0.07687866418698061
Hira	-0.07709408124298078
Pabpc1	-0.0771680219921365
Hnrnpf	-0.0772180556560014
Sec24c	-0.07739520200638282
St5	-0.07747294485782204
Zfp780b	-0.07753068296456629
Rbm5	-0.0775548879435339
A730008H23Rik	-0.07759625096463822
Glo1	-0.07763216263028475
Dmxl1	-0.07763329418531457
Uros	-0.07764790619327895
Zfp963	-0.07773509288663784
Drap1	-0.07794249122579223
Ddx31	-0.07802747141946943
Taf3	-0.07812819021702394
Ddhd1	-0.07833012888651274
Zfp426	-0.07836069498339973
Ube2l6	-0.07841958940067091
Tsr3	-0.07844978778252312
Nfu1	-0.07846861320538864
3110002H16Rik	-0.07847855108957606
Gm10416	-0.0784868427897482
Klhl4	-0.0785164270336493
Hdgfrp3	-0.07854324561252571
Polr2m	-0.07854580801580803
Zfp414	-0.07862435245535794
Ltbp3	-0.07864628717938782
Slc50a1	-0.07869005823300826
Fbrsl1	-0.07870586547544431
Ube2d3	-0.07877706594354847
Rnf2	-0.07881104866977191
Sf3a3	-0.07882083225471143
Tbc1d2b	-0.07886231091791635
Mcm5	-0.07886683279855446
Rpl29	-0.07901708393137283
Clk2	-0.07902223404875086
Ralgps2	-0.07903213373543387
Ehmt2	-0.07903458094090429
Tor4a	-0.07920978240559445
Rps13	-0.07927761138456851
Pacsin3	-0.0793007903680254
Lck	-0.07930947752617251
G530011O06Rik	-0.0793130804919976
Pigc	-0.07950962816587237
Kdm5d	-0.07953208993055774
Akr1e1	-0.07955000096065923
Osbpl11	-0.07956126696038286
Alcam	-0.07979422584698061
Nphp1	-0.07998195831648616
Pcdhb14	-0.08002942972012862
Paip2	-0.08012031312205793
Tmem199	-0.08018767617670007
Rfx7	-0.08019300152019221
Bap1	-0.08026307866798917
Trabd	-0.08026616439886995
Nup133	-0.08026680919256578
Surf4	-0.08035840398176558
Psma3	-0.08046886279401
Itgb1bp1	-0.08047235662448092
LOC106740	-0.08059823572234559
Wdr26	-0.08070927226214367
Kras	-0.08076774086297657
Ercc8	-0.0807777818943471
Ttc7b	-0.08080343568999002
Mettl25	-0.08088130905847202
Med6	-0.08088716938302976
Nucb1	-0.08089826867873509
Ap4b1	-0.08090864577642343
Ctage5	-0.08095619584152527
Btrc	-0.08096652267667442
Arvcf	-0.08101678482648657
Mcm8	-0.08102053328784589
Mthfd2l	-0.08105692987815934
Eed	-0.081111424362044
Dip2b	-0.08112543144315187
Creb3l2	-0.08113422977308364
Nsmaf	-0.08117431159347785
Rbbp4	-0.08125081243122664
Thoc2	-0.08130546723336012
Dock9	-0.08141127246046266
Numbl	-0.08147830044774138
Cdk17	-0.08148353672463582
Ppp1ca	-0.08149446639463395
Prdm10	-0.08153246589807966
Nasp	-0.08155137042054492
Isg15	-0.0816303349587871
Vwf	-0.08163190978197472
Arid3a	-0.08182660858650369
Ndufab1	-0.08186373223645953
Gpr63	-0.08187705641301066
Chpt1	-0.08189171958188425
Peak1	-0.08194438440409918
Mat2a	-0.08198131706591118
Sos2	-0.08198695923942426
Naf1	-0.08205389079649808
Msl3l2	-0.08217201433109153
Dpm1	-0.08221750297856897
Atp11a	-0.08231507703288932
C2cd2l	-0.08234707181352652
Tjap1	-0.08235481996979335
Zfp653	-0.08237724547375459
Gtf3c5	-0.08237810356673274
Vrk1	-0.0825143537518081
Hectd1	-0.08252166978756714
Gm1976	-0.08256615163973867
Clpx	-0.08262693201930513
Med8	-0.08267896177626373
Tmem59	-0.08268132931465055
Copb1	-0.08279508980755566
Gar1	-0.08279987395390294
Pcmt1	-0.08283760181037436
Ddx11	-0.08285895800716477
Snap23	-0.08293563753848321
6230400D17Rik	-0.08294569570569252
Dlx1	-0.0829462536535689
Zbtb11	-0.08310964189366261
Stx12	-0.08337774905909873
Brd2	-0.08339819367705151
Mcl1	-0.0834206810127708
Rpp38	-0.08347040332539092
A930005H10Rik	-0.08349319110138531
Mast3	-0.08350503353716861
Zbtb41	-0.08350664426815789
Pnkp	-0.08352323333644736
Gm14005	-0.0835392398764749
9130011E15Rik	-0.08356653861485946
Ccpg1	-0.08359343347617114
Slc25a11	-0.08360670213291384
Tmem67	-0.08363604964167906
9430008C03Rik	-0.08366257490680103
Kat6a	-0.08376786905165365
Ptgr1	-0.08383308368177342
Srpk2	-0.0838419280720127
Smad9	-0.08387080861960035
Gfpt2	-0.0838731530020857
Inpp5a	-0.08400074298007457
Gnl2	-0.08413191455324312
Rab10	-0.08418221921281845
H2afx	-0.08418657484220853
Hdgf	-0.08422069977916492
Gnb2	-0.0842295271038595
Zfp65	-0.08426482941532393
Adhfe1	-0.08427944557611332
Gtf2f2	-0.08434079098247689
Yy1	-0.08435640416653843
Asah2	-0.08444134428133289
Ppp4r1	-0.0845076442422125
Exoc2	-0.08451782277840171
1110004E09Rik	-0.08452447132346684
6330416G13Rik	-0.08455538775073805
Capn5	-0.08478293986909305
Cdh5	-0.08482837171638934
2810008D09Rik	-0.08484598772433392
Cept1	-0.08485226538777475
Brix1	-0.08491148891068681
Ankfy1	-0.08492337280416754
Smim8	-0.08499954693469251
Fam134b	-0.08509767788907835
Gbp7	-0.08512466939643291
Eif1	-0.08513059367807564
Cndp2	-0.08517288848709824
Gpank1	-0.085199334207523
Sh3gl1	-0.08521079989905829
Zfp97	-0.08523825147668239
Arsj	-0.08525051008586802
Polr3f	-0.08534074609475802
Atl2	-0.08534447069931467
Dock4	-0.0853642291059594
Srrd	-0.08540590130134226
Vps9d1	-0.08543136160888488
Cdr2	-0.08544936761053411
Rpl6	-0.08553581533465344
Rnf103	-0.08557351610614994
1700109K24Rik	-0.08560100448014472
Sox7	-0.0856515672021793
Zik1	-0.08565594465855782
Ciao1	-0.08572297162464732
Mrpl12	-0.08573310668633485
Tle2	-0.08575382547876242
Amfr	-0.08591575249227831
Znrf1	-0.08602253336252935
Ddx28	-0.08606292939768649
Timm10	-0.08609450625052086
Slc7a6os	-0.08612576506976351
Wdr33	-0.08614478653856952
Fem1c	-0.08620774421819763
Anapc2	-0.08621285277511884
Wbp5	-0.08623024746477378
Gchfr	-0.08625230130577126
Blm	-0.0862614981355157
Nvl	-0.08628413666594925
2900041M22Rik	-0.08629365708796527
Noc2l	-0.08636344351596699
Zfyve1	-0.08639325682654851
Mum1	-0.08643153784531324
Rpl3	-0.08645285822709342
Fam214a	-0.08654057809248578
Smek1	-0.08656662623937149
Rnf168	-0.08657534172456856
Cramp1l	-0.08659256985801735
Nmral1	-0.08665868095643824
Taf1b	-0.08666331548558359
Ccnk	-0.08671756025476378
Psmd5	-0.08676094618662539
Pnp	-0.08695088347529824
Tbrg1	-0.08695839796022423
Mrpl24	-0.08705768389769444
Tchp	-0.08715816080074885
Ppil4	-0.08715974909688622
Pfdn1	-0.08716721630915426
Polr1d	-0.08717073586017898
Rdx	-0.08724441975050636
Lsm5	-0.08734550228728438
Chm	-0.08742932055783034
Golim4	-0.08743745946269826
Rhob	-0.08758314708329211
Fam86	-0.08765929426731496
Gpx4	-0.08767358502486641
Zfp708	-0.0877035394132563
Primpol	-0.08771294254077684
Polr3c	-0.08771829135437019
Hnrnpdl	-0.08771868633222665
Zfp87	-0.08774000791618516
Yars2	-0.08774452134903069
Exoc6b	-0.08780068328586098
Idnk	-0.08780069216037446
B230219D22Rik	-0.08781362021866794
Zfp330	-0.08783366872406437
Txnl1	-0.08783676762522608
Rita1	-0.08787056025984775
Metap1d	-0.08788524909124291
Zfp943	-0.08793926396366777
Azi2	-0.08795254343788177
Tmem79	-0.08796983131214958
A430033K04Rik	-0.08799953986033676
Cox16	-0.08809712112466078
Ppp1r21	-0.08810879008479618
Carf	-0.08811168715151609
