gene_name	CD-coefficient	Significance
Gm43585	-0.0002651838337133866	-0.25328240926645995
Zfpm1	-0.00026529822947225984	-0.005588931968000588
Lrrtm2	-0.0002654132193449515	-0.2835875150481238
Dlx3	-0.00026549402777727616	-0.10514574335601407
Car6	-0.0002656907532758076	-0.060535772503356414
Gm14698	-0.0002657550523901256	-0.17847271014601632
Esco1	-0.00026576312751263876	-0.12426576788893383
Gm13921	-0.00026578964350701384	-0.17434628874753702
Bcl2l15	-0.0002659055062359086	-0.049585901588199505
Mok	-0.0002659204124499945	-0.2776321661704017
9930004E17Rik	-0.0002660024660893899	-0.011714139107223083
Moap1	-0.00026600857140398856	-0.2777747171336382
Gm7901	-0.000266020590749043	-0.2785019800029666
Chst12	-0.00026618145493143724	-0.07738443622471215
Gm10357	-0.0002662141043507233	-0.15360831530965877
Gm17195	-0.00026628153303153346	-0.1933209518842674
Gm18422	-0.00026630338581978304	-0.19680171462471666
Ccrl2	-0.0002665531841371231	-0.06701908593295512
Trim36	-0.0002665587109070819	-0.09256702153647478
Gm34648	-0.00026662041720239445	-0.23038117243750444
CT025652.1	-0.00026663126995887413	-0.05738608014574656
3110006O06Rik	-0.00026666110043975126	-0.0032350687937390266
Gm6981	-0.00026669890334113996	-0.27724347948446476
Gm15880	-0.00026689244943224497	-0.185841912990984
Ston2	-0.0002669889168479263	-0.1430745165450351
Sema4f	-0.0002670036707225596	-0.18989810075852243
Paqr5	-0.0002670204925549909	-0.2588445695323602
Wdr83os	-0.00026703164765912174	-0.04866859299081616
Mthfs	-0.0002670786289305796	-0.27506079750116585
Gm38374	-0.000267159156500382	-0.2422149674161975
Edar	-0.00026716060037188313	-0.1148206828617526
Tppp	-0.00026719990761734416	-0.09763148141697442
Gm42658	-0.0002672455058106172	-0.24630576871306636
Gm18588	-0.00026727308757063374	-0.1970904341350261
Trnp1	-0.00026736109506172035	-0.08937966256591956
Clca1	-0.00026743746845452683	-0.07882789213220144
Dand5	-0.0002675038428588469	-0.0973268842468424
Gm26783	-0.0002677426672240107	-0.21867641638998422
Eva1b	-0.0002677793732667638	-0.12532386197812764
Gm25195	-0.00026780234951756483	-0.21184988443903038
Trim17	-0.00026783088385751175	-0.09350883571217539
Gm26944	-0.00026784226656990934	-0.2207715617050716
Gm18225	-0.0002679095314501385	-0.19625246616433706
Gm10362	-0.00026796887702595326	-0.15366734639486193
Meioc	-0.00026799841919045034	-0.2811122884461678
Gm12205	-0.000268047038656759	-0.16356091682327178
Ap4s1	-0.00026805106999107945	-0.03346157735971855
Ptdss1	-0.000268088114038574	-0.23209950305348082
Oxld1	-0.00026810419183	-0.26048351355263033
Hoxaas3	-0.0002681261475913118	-0.2847611075166353
4930506C21Rik	-0.0002681696497708608	-0.005354733969046982
Gm13070	-0.0002681956002865997	-0.1690278321855366
Osgin2	-0.000268254094119455	-0.26100042850144906
Kat14	-0.00026827762609861136	-0.28546745633698656
Gm24095	-0.000268287910950084	-0.20904392436359442
Arhgap29	-0.0002683608799366897	-0.03615014672433528
Fam89a	-0.00026850479545884357	-0.1320406760417247
Gm7332	-0.00026857483178381055	-0.2777094332571338
Zfp457	-0.0002686727733080099	-0.020923648729894495
Cxcl16	-0.0002686961982654943	-0.09284935967844539
Gm49027	-0.0002687007830552734	-0.27174297368297706
Rbpjl	-0.00026871438537726333	-0.22091314590697697
Gm17106	-0.0002687268763613431	-0.1927392718677471
Slc39a5	-0.0002688579966405034	-0.17218415758450234
2310001K24Rik	-0.0002689162822507494	-0.0014366917259972817
Gm830	-0.0002689299944912825	-0.2790304642957278
Gm18409	-0.0002689439437627053	-0.19674394660784422
Dynlt1f	-0.00026899769461337315	-0.1123661922174313
Gm42531	-0.00026900529791281595	-0.2455086961173455
Cxcr3	-0.0002691071270537418	-0.09290741736580947
Gm21168	-0.00026913970423649404	-0.20283774349913444
Gm37902	-0.000269151323434746	-0.23928336352649474
Gm29216	-0.0002691978027645141	-0.22523873070681039
Cldn20	-0.0002692798453857665	-0.07939587496912341
Gm42856	-0.00026928857011322926	-0.247624942005006
Gm44190	-0.00026934942101911904	-0.25697457645268096
Scyl1	-0.0002694574588851727	-0.1931027846054122
Slc12a9	-0.00026952890096211643	-0.179615017458298
2310026L22Rik	-0.00026955810298012344	-0.001572853946419225
Tmem88b	-0.0002695607558823453	-0.10554940648131605
Stat5a	-0.00026964950327929205	-0.14489864508903127
Pfkfb1	-0.00026970350976406217	-0.25340625156697943
5830487J09Rik	-0.00026971866212702303	-0.008938901827119414
Rps6ka5	-0.00026974993470682627	-0.20284065772861437
Pcdhb3	-0.0002697834155892459	-0.2574008840939716
Afap1l2	-0.000269805961573657	-0.025373574902734293
Wdr38	-0.00026985507626520297	-0.0508181038486375
Gm11755	-0.00026994678574291574	-0.16109941743540535
Slc24a5	-0.00027001091604929664	-0.17743691243158144
Klc3	-0.000270075111867278	-0.2851928438866969
Mak	-0.00027017237277112994	-0.2828964612076028
Gm14902	-0.0002702039242606029	-0.17923236320204156
Psma1	-0.0002702123233822586	-0.23394754968003684
Selenop	-0.0002702336565364774	-0.19042513330761268
Chchd6	-0.0002704292221283069	-0.07577750054644594
Mrpl33	-0.00027043731041643913	-0.2765082084957206
Zfp580	-0.00027044835805491234	-0.018569456393665806
Gm38037	-0.0002704688787685962	-0.24017596152069307
Ptgis	-0.00027061043627091047	-0.2316741538322663
Cpvl	-0.00027062037123411485	-0.08747988207162916
Tm6sf2	-0.00027065699410409264	-0.11666951580733065
Alkbh3os1	-0.00027067119518475323	-0.029102843621352077
Gm47205	-0.0002708088631616095	-0.2660254891465508
Rpl17-ps3	-0.0002708546559286368	-0.2097887058879233
Gm38368	-0.0002708834304824069	-0.24216504686113616
Gm5464	-0.0002708973499699759	-0.2741041132004087
Gm6170	-0.0002709148395522085	-0.27578563503388037
Slc36a3	-0.0002710035096221399	-0.173078302274303
Nps	-0.00027103830030307253	-0.2665761381646098
9130230N09Rik	-0.00027113158046667454	-0.010225783090357033
Rnf144b	-0.00027120896415992225	-0.21358272287585456
Tmem45a	-0.00027134909569869874	-0.10726801111044437
Gm44674	-0.00027140282028083573	-0.25885678311272553
Mir5125	-0.00027140884971622333	-0.27916281298353784
B430212C06Rik	-0.0002714680039792012	-0.0457816211858323
Gm42669	-0.00027146870125819043	-0.24637800479875682
Acsbg2	-0.0002714706448378642	-0.0219183850402069
Gm26935	-0.0002714777664597045	-0.22071584120565602
Mb21d1	-0.0002715031898635774	-0.2820271431363233
Asprv1	-0.0002716824605451536	-0.04023481250695384
Gm38304	-0.0002717357273561221	-0.24169010522134624
Chn1os3	-0.000271784542673563	-0.07676353054521441
Gm44911	-0.00027180809992338295	-0.2600085749973234
9330159M07Rik	-0.00027182575783212725	-0.010611085808594562
Syde1	-0.00027183987884247065	-0.13807064647800782
Gm23946	-0.0002718833964749498	-0.2087285709103267
Dhrs9	-0.00027205257680653	-0.10327339045963467
Sema3f	-0.00027210131949664877	-0.1901241880098018
Fbxw5	-0.00027212957095780965	-0.1355574502910899
Gm42595	-0.0002722535131172473	-0.2460163848284658
Cstl1	-0.0002722794455124286	-0.09075860574457255
Gm17056	-0.0002722938977621772	-0.19227358072001238
Dll3	-0.0002723378223375468	-0.10499953469950886
AC134446.1	-0.0002725254752054587	-0.015922793897287138
Gm15687	-0.0002725667766213233	-0.18381656476544148
Gm16208	-0.0002725887549845964	-0.18909900378975725
4932411K12Rik	-0.00027262418575871945	-0.006913018932977692
Tbc1d25	-0.00027275274042686557	-0.13155556049758987
Gm26775	-0.00027283536865139134	-0.21856435661891635
Smarce1-ps1	-0.00027286820730900785	-0.1668041262618809
9430002A10Rik	-0.00027290686128148434	-0.0108036401403433
Klhdc8b	-0.00027291503077996846	-0.28514269100801604
Hk3	-0.00027295156998885804	-0.28444115611193255
Csf1r	-0.00027298225309975785	-0.08971269932429168
Gm10605	-0.00027303962068357755	-0.15529300860445316
Hgh1	-0.00027311809266072196	-0.28403298920307407
Gm10653	-0.0002731615020001326	-0.15573623314089757
Sncg	-0.00027322540025596985	-0.16346749029401952
Gm44008	-0.00027326702812566824	-0.25583156119618883
Mns1	-0.0002732979641295071	-0.2777965763831997
C730002L08Rik	-0.00027334965532661945	-0.05656897706089564
Pnlip	-0.00027342769085669517	-0.24501273378089522
Ripply1	-0.00027347960040821276	-0.21520052302719117
2021-09-06 00:00:00	-0.00027349660404470496	0.0001629878694018814
Gm37589	-0.00027350397998676424	-0.2372269347206481
Adgre4	-0.00027352765375778697	-0.02434070694062864
Muc6	-0.0002735847896489712	-0.2745618584863205
Gm45343	-0.00027361689835281815	-0.2619752090108711
Gm37588	-0.00027362937564329203	-0.23720105266423705
Ppp1ccb	-0.00027364068519596953	-0.24100775982533107
Gm47817	-0.00027365781293878103	-0.26808184556095493
AC140278.1	-0.00027375073675510073	-0.016007835667604567
Gm16156	-0.00027377104312250006	-0.18845568872686586
4930565N06Rik	-0.0002737854030687925	-0.006291589763103934
Gm13001	-0.00027378836667055553	-0.16856169110319583
Gm12941	-0.00027379767822469905	-0.1680955708158348
Hibch	-0.0002738898603814946	-0.2840714941872515
Gm14636	-0.00027392166405208637	-0.17838499220802673
Duox1	-0.00027393730848112566	-0.11090634143833272
Gm44770	-0.00027393976338363913	-0.25950624644551745
Fer1l6	-0.0002739623631812774	-0.13652370739456748
Bnip1	-0.000274035331016361	-0.051871756787847376
Mir199a-1	-0.00027407415951824526	-0.27954387753388993
Mzt1	-0.00027412881787952924	-0.27330509196359587
P2rx2	-0.00027417406994853944	-0.2603488275370705
Gm5776	-0.0002741743568792976	-0.2748234097566634
Gm22314	-0.00027421727445199807	-0.20485290583035434
Gm9385	-0.000274243969129831	-0.27989666605329555
Gpx7	-0.0002743306137209994	-0.28227381121573236
Xrn1	-0.0002743520164803079	-0.042214557886352644
Magohb	-0.0002743582134665865	-0.28292200679587054
Slc6a7	-0.00027437371382383686	-0.17017799644711595
4933411K16Rik	-0.0002743754954960352	-0.007315230336312935
Gpr61	-0.00027439564900233585	-0.2820776643933133
Gm37953	-0.00027440757415144536	-0.23953902904127555
Gm12286	-0.0002744233485833317	-0.16438130185989264
Gm16984	-0.00027445497480051254	-0.19207000798418883
5830415G21Rik	-0.00027450104023343303	-0.008794780343095665
Inca1	-0.0002745044267053586	-0.28544481289167467
Synpo2l	-0.00027450651933832776	-0.13690714982870933
Fam118b	-0.000274516311523709	-0.12820464910002166
Gm15777	-0.0002745211611262846	-0.18484390169764048
Galnt12	-0.0002746882930655287	-0.14489335564199363
AC087898.2	-0.00027478712680198197	-0.014664618370930332
Prss36	-0.0002748179156174654	-0.23466647862038814
Gm38342	-0.00027511724091436866	-0.24191524611963316
Gm8899	-0.0002751824984892814	-0.2795391597426494
Gm26838	-0.00027531686196764353	-0.21957161505980766
Rps13-ps4	-0.0002753529221595724	-0.2050535678476969
Gm26571	-0.00027536028112866667	-0.2159996418281373
9330020H09Rik	-0.00027537043116654527	-0.010456927664059187
Ggct	-0.0002754118825000963	-0.14843020134015056
Gm5819	-0.00027548928217552363	-0.274915028726481
Fam57b	-0.00027550983565527974	-0.13151323870028062
Gm17025	-0.000275577614264219	-0.19218629041199267
Gm42941	-0.0002755793186702825	-0.24840887882986484
Rncr4	-0.00027564228158917287	-0.21439452968122708
Gm11520	-0.0002756707012083453	-0.1593055260558888
Gm27241	-0.0002756762040153091	-0.22157816191801463
Gpc3	-0.0002757173511768113	-0.2816720666596251
Gm43951	-0.00027577983802885364	-0.2555961793216659
1700016A09Rik	-0.000275947800266669	-0.00021016970317778907
8030474K03Rik	-0.00027595668926119445	-0.00982619476258131
AC117232.1	-0.0002760769553353927	-0.015019148905892427
Airn	-0.000276089287804126	-0.02695104562611391
C230062I16Rik	-0.0002761423079624002	-0.05575209975340313
C1galt1c1	-0.0002761511388139021	-0.05519968487263299
Gm43815	-0.0002761621503141241	-0.25488416365589844
Gm42559	-0.00027616371441958795	-0.24567805550865462
Gm45745	-0.00027619943134712233	-0.2638749302236084
C330013E15Rik	-0.00027629834679266914	-0.05601562590955149
Gm13547	-0.00027630595065318537	-0.17197560626327982
Hist3h2bb-ps	-0.0002763170428490349	-0.2844048758973561
Sorbs2os	-0.0002763415371387539	-0.15717809575065467
Zfp932	-0.00027643079197490545	-0.00926916992705018
Ctrl	-0.0002764329336322726	-0.09163021243785047
4930471E19Rik	-0.0002764547462234307	-0.005060241892827378
Gm37733	-0.0002765842179947482	-0.23810420086296513
Gm49437	-0.0002766103178455354	-0.2729495454801458
Acbd5	-0.0002766932045336053	-0.02109954815139125
Zfp385b	-0.0002768257600088412	-0.023223504423019792
Rpl29-ps2	-0.0002769104935670767	-0.2084477698779409
Gm25395	-0.0002769613810143989	-0.2124781495241461
Gm37115	-0.00027701304008118327	-0.2340319208028371
Rac2	-0.0002770183982744103	-0.2260064256869475
Slc35g3	-0.00027708429709823824	-0.17323991222800617
Adgrf3	-0.00027708904866826896	-0.024409563242549448
Il17rb	-0.000277124630020683	-0.2853863504020032
Cdk2ap1	-0.00027714432256264993	-0.07066675915544716
Dcdc2b	-0.00027723505316829043	-0.09843588624923545
Rps2-ps10	-0.0002773355238600007	-0.20419244174754358
Gm37983	-0.0002773487243428347	-0.23987070249169345
Tmem63c	-0.0002775360110471214	-0.1064629125178086
Vpreb1	-0.0002776534517896573	-0.057310061280971936
D14Ertd670e	-0.00027770680454771124	-0.09531814962255307
Gm15726	-0.00027772806188493726	-0.18428595978982595
9430031K09Rik	-0.0002777608641427612	-0.010881031344688818
9430034N14Rik	-0.0002778026160178681	-0.010900424564406035
Gm26880	-0.0002778093629049506	-0.22013034047243896
Gm36539	-0.00027787885842128947	-0.2326004659939946
Baat	-0.0002778840081089559	-0.04777257821348743
Dbil5	-0.00027789873400505785	-0.09773502090504708
Odaph	-0.0002779849381667831	-0.2629659703592033
Nt5c1a	-0.00027802604282647263	-0.26521809113499817
Ankzf1	-0.00027802700086118355	-0.032100273162911
1700056N10Rik	-0.0002782643240558961	-0.0006648565456316528
Gm45594	-0.00027830295942939126	-0.26320046161370897
Gm9144	-0.0002783168830482576	-0.2797339550977773
1700018L02Rik	-0.0002783293216244532	-0.0002768976176405081
Mucl3	-0.0002783644961788308	-0.27454893387077106
Sytl1	-0.00027839144531460996	-0.13621430572433024
Cenpt	-0.0002783997711486341	-0.07280479199469782
Mdga1	-0.00027847185498472844	-0.2815721286715822
Mdk	-0.0002785402671744372	-0.28154064206010937
Car14	-0.0002786109939279361	-0.06040263706534972
Gm43399	-0.0002786314469448614	-0.25200829651338963
Gm44708	-0.0002786503765644593	-0.259141634223255
Rnd1	-0.00027873848020785774	-0.21436221300526515
4933400F21Rik	-0.00027874670753447715	-0.007051876684807754
Gm17415	-0.0002788075349861985	-0.194281377272977
Ssu2	-0.000278896766572417	-0.1470462112841565
Gpr141	-0.0002789308239554592	-0.2818744144468078
Arxes2	-0.0002790708538805906	-0.03913932500617973
Hlcs	-0.0002790760268505356	-0.2844491125884283
Gm15591	-0.00027908321474182974	-0.18320153677673393
Gm7931	-0.00027913204548145787	-0.278544004555031
2010109I03Rik	-0.00027931196870635604	-0.0012087564774437825
Gm22204	-0.0002793291700271108	-0.2043922700184991
Gm37804	-0.0002793502242917972	-0.2386178134470042
Gm36527	-0.00027936294207191924	-0.2325738760095168
Lama4	-0.00027939232943827847	-0.2848626011545508
Gm38147	-0.00027941940144061056	-0.24080942673203568
Rsph14	-0.00027950051447184367	-0.20076930718952357
Gm45501	-0.00027954076695598694	-0.262839943028244
Gm13582	-0.0002795635785099323	-0.17229765505951042
3110053B16Rik	-0.00027958327286616534	-0.0033278735727512963
Pip5k1b	-0.00027958626508411635	-0.24960005633714571
Schip1	-0.00027960289316325055	-0.19420559041168362
Gm12981	-0.0002796214047469213	-0.16841610094421758
Neil2	-0.0002796690236170422	-0.2702437789871932
Gm42576	-0.0002796765723834338	-0.2458472340948805
Pla2g2d	-0.00027967849327078636	-0.2485319660140633
Bcl2l10	-0.00027968456820059176	-0.04945776105427922
A330069E16Rik	-0.00027971472561577404	-0.012443395609130936
0610009L18Rik	-0.0002797245677706565	0.00019552874241250229
Gm14057	-0.00027986976511132193	-0.17519515741115638
Mir23b	-0.0002799491711399668	-0.2794860540153526
Sh2d6	-0.0002799615914833948	-0.18473008594315332
A330102I10Rik	-0.0002799698919099386	-0.012524298490820311
Snx32	-0.0002800114890414577	-0.15828435868534185
Plcb3	-0.00028002501333288145	-0.24782675816780936
Wdr95	-0.00028002765093361676	-0.048220001968695025
Ttll5	-0.0002800346407467059	-0.08142070219807873
Barhl1	-0.0002800365712966621	-0.04840981786590562
Gm37498	-0.000280063349292202	-0.23655199953519668
Gm28791	-0.00028006443063155804	-0.22407900853366733
Gstm3	-0.0002801293904469351	-0.28274621819334916
Gm8834	-0.00028016399643028734	-0.2794999059207023
Cd37	-0.00028022011802376554	-0.06810777195664518
Pcdhb8	-0.0002802257148141433	-0.2572995775280214
Gm29152	-0.00028029117461078796	-0.22504592838015813
Gm37626	-0.00028033141615137625	-0.23743383599664677
Gm17383	-0.00028034515542788875	-0.1941940764642734
Gm46336	-0.00028037808288856447	-0.26490163179737136
Tmem29	-0.0002804104137341054	-0.10802145847925593
Gm48287	-0.00028042250865259986	-0.26948963363488954
4930412L05Rik	-0.0002804317489998347	-0.004479318292170579
Gm42763	-0.00028043835805610206	-0.24705130774358755
Gm10773	-0.00028045597481022027	-0.15650433408908182
Platr26	-0.00028052856702043705	-0.24808636002088746
Gm10320	-0.00028056813899964787	-0.15343118436618364
Cntd1	-0.0002806081279131866	-0.08241548589892987
Gm8292	-0.0002806153144890664	-0.2790202866598398
Cdiptos	-0.0002807445244441674	-0.07025242318144445
Kel	-0.0002807452080491113	-0.2853174615889056
Col17a1	-0.0002807750439733761	-0.08338935559448281
Gm15543	-0.00028077665348943406	-0.1825875549517361
Gcnt1	-0.0002807839194081384	-0.14690887760557889
Cmtr1	-0.000280802865677038	-0.08127204044642533
Drp2	-0.0002808184861296493	-0.11023417585231197
Rev3l	-0.00028083144039262644	-0.2187631834878908
Gm11628	-0.00028094316844055737	-0.16004140252444274
Gm47766	-0.00028100011416791205	-0.2678137489612853
Haglr	-0.00028102584701314236	-0.2834522523729505
Rnf151	-0.0002810654619598511	-0.2134196288198592
Gm11201	-0.0002811787883959879	-0.15753787670209937
Iqch	-0.000281191674918011	-0.2855008773926972
Hist1h1d	-0.0002812413475913225	-0.28420145388652
Zfp36l1-ps	-0.0002813305675787658	-0.023612329485090733
4933439C10Rik	-0.00028133478748745226	-0.007863730922240564
Gm13690	-0.0002816404148071304	-0.17314646775627293
Gm17080	-0.00028164626091673975	-0.19241922159829447
Gm49064	-0.0002816941142531778	-0.2717873923454063
Hist4h4	-0.00028171679218585646	-0.28440895097332924
Scarna6	-0.0002817581042132405	-0.19475456726896967
Gm26095	-0.00028177915967370065	-0.21404325586878106
1700012B09Rik	-0.0002818085247285302	-0.00017825948190303316
Gm44430	-0.0002818937510510865	-0.2579748811733882
Npff	-0.00028189663912026286	-0.2668805876878356
Agbl1	-0.0002818971065718919	-0.025718061123596786
Gm15964	-0.0002819080504734701	-0.1869000406569858
Dpy19l3	-0.00028200402278184854	-0.10970800591510649
